Statistiche Fantacalcio Stagione 2017 18,,,,,,,,,,,,,,,,,
Id,R,Rm,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au
1964,P,Por,Alisson,Roma,37,6.36,5.76,0,28,2,0,0,0,0,1,0,0
250,P,Por,Handanovic,Inter,38,6.29,5.45,0,30,0,0,0,0,0,0,0,1
2179,P,Por,Sirigu,Torino,37,6.36,5.36,0,45,3,0,0,0,0,2,0,0
350,P,Por,Donnarumma G.,Milan,38,6.09,4.91,0,42,0,0,0,0,0,2,0,1
387,P,Por,Reina,Napoli,37,6.08,5.28,0,29,0,0,0,0,0,1,0,0
413,P,Por,Sorrentino,Chievo,38,6.29,4.95,0,59,3,0,0,0,0,2,0,0
4,P,Por,Sportiello,Fiorentina,37,6.08,5.11,0,38,1,0,0,0,0,0,1,0
218,P,Por,Perin,Genoa,37,6.27,5.12,0,42,0,0,0,0,0,1,0,0
282,P,Por,Buffon,Juventus,21,6.1,5.55,0,14,1,0,0,0,0,1,0,0
316,P,Por,Berisha,Atalanta,31,6.13,5.13,0,34,1,0,0,0,0,0,0,0
509,P,Por,Consigli,Sassuolo,37,6.24,4.73,0,58,1,0,0,0,0,2,0,0
1934,P,Por,Strakosha,Lazio,38,6.28,5.04,0,49,1,0,0,0,0,2,0,0
1889,P,Por,Cordaz,Crotone,38,6.14,4.46,0,66,1,0,0,0,0,2,0,0
2178,P,Por,Cragno,Cagliari,29,6.21,4.79,0,47,2,0,0,0,0,0,0,0
41,P,Por,Mirante,Bologna,33,6.2,4.67,0,46,0,0,0,0,0,5,0,1
484,P,Por,Viviano,Sampdoria,27,6.15,4.89,0,43,4,0,0,0,0,2,0,1
572,P,Por,Meret,SPAL,13,6.5,5.73,0,16,2,0,0,0,0,0,0,0
95,P,Por,Bizzarri,Udinese,32,6.06,4.59,0,52,2,0,0,0,0,0,1,0
2271,P,Por,Nicolas,Verona,36,6.04,4.18,0,71,2,0,0,0,0,2,1,0
453,P,Por,Szczesny,Juventus,17,6.06,5.53,0,9,0,0,0,0,0,0,0,0
483,P,Por,Puggioni,Benevento,23,6.07,4.37,0,38,0,0,0,0,0,0,1,0
540,P,Por,Gomis A.,SPAL,25,6.12,4.52,0,43,1,0,0,0,0,0,0,0
610,P,Por,Gollini,Atalanta,7,6.07,5.5,0,4,0,0,0,0,0,0,0,0
611,P,Por,Rafael,Cagliari,10,6.1,4.95,0,11,0,0,0,0,0,1,0,0
40,P,Por,Da Costa,Bologna,4,6.38,5.12,0,5,0,0,0,0,0,0,0,0
133,P,Por,Skorupski,Roma,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0
217,P,Por,Lamanna,Genoa,1,6.5,5.5,0,1,0,0,0,0,0,0,0,0
574,P,Por,Scuffet,Udinese,6,5.67,4.33,0,11,1,0,0,0,0,0,0,0
1930,P,Por,Pinsoglio,Juventus,1,6,5,0,1,0,0,0,0,0,0,0,0
2170,P,Por,Milinkovic-Savic V.,Torino,1,6,5,0,1,0,0,0,0,0,0,0,0
2297,P,Por,Rossi F.,Atalanta,1,5.5,4.5,0,1,0,0,0,0,0,0,0,0
3,P,Por,Radunovic,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0
97,P,Por,Seculin,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
159,P,Por,Sepe,Napoli,1,6,6,0,0,0,0,0,0,0,0,0,0
216,P,Por,Donnarumma An.,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
248,P,Por,Berni,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
317,P,Por,Guerrieri,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
318,P,Por,Marchetti,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
385,P,Por,Gabriel,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
386,P,Por,Rafael Cabral,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0
451,P,Por,Lobont,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0
481,P,Por,Brignoli,Benevento,13,5.88,3.62,1,31,0,0,0,0,0,3,0,0
510,P,Por,Pegolo,Sassuolo,2,5.5,4,0,1,0,0,0,0,0,0,0,1
512,P,Por,Pomini,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
542,P,Por,Ichazo,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
543,P,Por,Padelli,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
570,P,Por,Karnezis,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
609,P,Por,Coppola,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0
720,P,Por,Belec,Sampdoria,15,5.8,3.57,0,32,0,0,0,0,0,1,1,0
821,P,Por,Marson,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,P,Por,Storari,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0
1890,P,Por,Festa,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,P,Por,Dragowski,Fiorentina,3,5.5,2.83,0,8,0,0,0,0,0,0,0,0
1921,P,Por,Zima L.,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,P,Por,Vargic,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,P,Por,Tozzo,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,P,Por,Satalino,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,P,Por,Crosta,Cagliari,1,4.5,1.5,0,3,0,0,0,0,0,0,0,0
2211,P,Por,Silvestri,Verona,2,6.5,3,0,7,0,0,0,0,0,0,0,0
2249,P,Por,Santurro,Bologna,1,6.5,5,0,1,0,0,0,0,0,1,0,0
2251,P,Por,Viscovo,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,P,Por,Marchegiani,SPAL,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,P,Por,Poluzzi,SPAL,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,P,Por,Zaccagno,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,P,Por,Cotticelli,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,P,Por,Cerofolini,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,P,Por,Confente,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,P,Por,Piscitelli,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,P,Por,Borsellini,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0
322,D,Dc,De Vrij,Lazio,36,6.25,6.74,6,0,0,0,0,0,1,3,0,0
2214,D,Ds;E,Kolarov,Roma,35,6.29,6.61,2,0,0,0,0,0,7,3,0,0
392,D,Dc,Koulibaly,Napoli,35,6.3,6.63,5,0,0,0,0,0,0,5,1,0
15,D,Dd;Dc,Masiello,Atalanta,31,6.26,6.56,4,0,0,0,0,0,0,5,0,0
798,D,Dc,Skriniar,Inter,38,6.28,6.51,4,0,0,0,0,0,0,2,0,1
388,D,Dc,Albiol,Napoli,31,6.24,6.45,3,0,0,0,0,0,1,7,0,0
487,D,Dd;E,De Silvestri,Torino,35,6.04,6.46,5,0,0,0,0,0,2,3,1,0
621,D,Dd;E;M,Romulo,Verona,37,6.01,6.3,3,0,0,2,2,0,5,7,0,0
642,D,Dc,Astori,Fiorentina,25,6.18,6.24,1,0,0,0,0,0,1,5,0,0
662,D,Ds;E,Alex Sandro,Juventus,26,6.08,6.54,4,0,0,0,0,0,4,8,0,0
1896,D,Ds;E,Martella,Crotone,30,6.05,6.2,1,0,0,0,0,0,3,3,0,0
2016,D,Dc,Fazio,Roma,33,6.17,6.26,2,0,0,0,0,0,0,6,0,0
2288,D,Dc,N'koulou,Torino,37,6.07,6.18,2,0,0,0,0,0,0,4,0,0
2310,D,Dd;E,Cancelo,Inter,23,6.22,6.39,1,0,0,0,0,0,3,4,0,0
286,D,Dc,Bonucci,Milan,35,5.83,5.9,2,0,0,0,0,0,0,5,1,0
459,D,Dc,Manolas,Roma,29,6.02,6.22,2,0,0,0,0,0,0,0,0,0
513,D,Dc,Acerbi,Sassuolo,38,5.93,5.83,0,0,0,0,0,0,0,4,0,1
1891,D,Dd;Dc,Ceccherini,Crotone,37,5.8,5.82,1,0,0,0,0,0,1,4,1,0
142,D,Ds;E,Mario Rui,Napoli,24,6.02,6.23,2,0,0,0,0,0,4,8,1,0
294,D,Dc,Rugani,Juventus,22,6.14,6.39,2,0,0,0,0,0,1,3,0,0
460,D,Dc,Romagnoli,Milan,27,6.04,6.09,2,0,0,0,0,0,0,7,1,0
695,D,Dc,Toloi,Atalanta,30,6.15,6.22,1,0,0,0,0,0,3,6,1,0
140,D,Dd;Ds;E,Hysaj,Napoli,35,5.94,5.91,0,0,0,0,0,0,1,2,1,0
253,D,Dd;Ds;E,D'ambrosio,Inter,34,5.93,6.1,2,0,0,0,0,0,3,6,0,0
257,D,Dc,Miranda,Inter,31,6.03,5.9,0,0,0,0,0,0,0,8,0,0
288,D,Ds;Dc,Chiellini,Juventus,24,6.21,6.21,0,0,0,0,0,0,1,2,0,0
492,D,Dc,Silvestre,Sampdoria,34,5.96,5.94,1,0,0,0,0,0,0,3,0,1
554,D,Dd;E,Zappacosta,Torino,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0
706,D,Dd;Ds;E,Ansaldi,Torino,25,6.14,6.24,1,0,0,0,0,0,3,5,1,0
708,D,Dc,Felipe,SPAL,30,5.78,5.75,1,0,0,0,0,0,0,6,1,0
1847,D,Dc,Caldara,Atalanta,24,6.15,6.29,3,0,0,1,0,1,0,5,0,0
1866,D,Dc,Ceppitelli,Cagliari,25,5.94,6.08,3,0,0,0,0,0,0,7,0,1
2130,D,Dd;E,Hateboer,Atalanta,32,6,5.95,0,0,0,0,0,0,0,3,0,0
2169,D,Ds;E,Rodriguez R.,Milan,34,5.75,5.68,1,0,0,2,1,1,0,3,1,0
2309,D,Dc,Pezzella Ger.,Fiorentina,34,6.03,5.94,1,0,0,0,0,0,0,12,0,0
259,D,Dc,Murillo,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0
287,D,Dd;Dc,Caceres,Lazio,20,5.85,6.42,4,0,0,0,0,0,1,3,0,0
301,D,Dd;E;M,Padoin,Cagliari,37,5.73,5.76,1,0,0,0,0,0,0,4,0,0
493,D,Ds;Dc,Zukanovic,Genoa,31,5.97,5.79,0,0,0,0,0,0,1,5,0,2
588,D,Dd;E,Widmer,Udinese,22,5.84,6.25,3,0,0,0,0,0,1,2,0,0
780,D,Dc,Cionek,SPAL,15,6.17,6.2,1,0,0,0,0,0,0,5,0,0
1931,D,Dc,Benatia,Juventus,20,6.25,6.35,2,0,0,0,0,0,0,8,0,0
1999,D,Ds;E,Lukaku J.,Lazio,30,6.1,6.23,1,0,0,0,0,0,2,2,0,0
2160,D,Ds;E,Gosens,Atalanta,20,6.02,6.2,1,0,0,0,0,0,1,1,0,0
2280,D,Dc,Nuytinck,Udinese,27,5.98,6.09,1,0,0,0,0,0,1,2,0,0
2315,D,Dd;E,Stryger Larsen,Udinese,29,5.78,5.83,1,0,0,0,0,0,1,5,0,0
78,D,Dc,Spolli,Genoa,21,6.17,6,0,0,0,0,0,0,0,7,0,0
99,D,Dd;Ds;E,Cacciatore,Chievo,33,5.76,5.92,2,0,0,0,0,0,3,5,1,0
101,D,Dc,Dainelli,Chievo,19,6.05,5.95,0,0,0,0,0,0,0,4,0,0
105,D,Ds;E,Gobbi,Chievo,24,5.67,5.69,0,0,0,0,0,0,2,3,0,0
169,D,Dd;Dc,Tomovic,Chievo,29,5.72,5.57,0,0,0,0,0,0,0,5,0,1
222,D,Dc,Burdisso,Torino,24,5.85,5.73,0,0,0,0,0,0,0,6,0,0
252,D,Ds;E,Biraghi,Fiorentina,34,5.72,5.82,1,0,0,0,0,0,4,7,0,0
357,D,Dd;E,Calabria,Milan,18,5.97,6.25,1,0,0,0,0,0,3,0,1,0
578,D,Dc,Danilo Lar.,Udinese,32,5.77,5.67,1,0,0,0,0,0,0,8,0,1
581,D,Dd;E,Faraoni,Crotone,24,5.79,6.12,2,0,0,0,0,0,3,2,0,0
817,D,Ds;E,Costa F,SPAL,22,5.89,5.84,0,0,0,0,0,0,1,4,0,0
2181,D,Dc,Palomino,Atalanta,23,6.04,6.11,1,0,0,0,0,0,0,3,0,0
2261,D,Dc,Vicari,SPAL,34,5.79,5.53,0,0,0,0,0,0,1,10,1,2
2273,D,Dc,Caracciolo A,Verona,33,5.58,5.67,2,0,0,0,0,0,0,6,0,0
2594,D,Dc,Lemos,Sassuolo,8,5.75,6,1,0,0,0,0,0,0,2,0,0
2720,D,Dd;E,Sagna,Benevento,13,5.96,6.15,1,0,0,0,0,0,0,1,0,0
49,D,Ds;E,Masina,Bologna,34,5.63,5.51,0,0,0,0,0,0,1,8,1,0
74,D,Dd;Ds;E,Letizia,Benevento,28,5.73,5.71,1,0,0,0,0,0,0,5,1,0
106,D,Dd;Ds;E,Mattiello,SPAL,26,5.73,5.58,0,0,0,0,0,0,0,6,1,0
224,D,Dc,De Maio,Bologna,25,5.8,5.82,2,0,0,0,0,0,0,7,0,1
285,D,Dc,Barzagli,Juventus,20,6.02,5.92,0,0,0,0,0,0,1,2,0,1
329,D,Ds;Dc,Radu,Lazio,31,5.82,5.73,0,0,0,0,0,0,2,8,1,0
552,D,Ds;Dc,Moretti,Torino,22,5.89,5.75,0,0,0,0,0,0,0,6,0,0
787,D,Dc,Djimsiti,Benevento,30,5.53,5.53,0,0,0,0,0,0,1,2,0,0
790,D,Ds;Dc,Samir,Udinese,31,5.56,5.48,2,0,0,0,0,0,0,7,1,2
1865,D,Ds;Dc,Capuano,Crotone,24,5.73,5.58,0,0,0,0,0,0,0,5,1,0
1895,D,Dc,Ferrari G.,Sampdoria,30,5.68,5.82,2,0,0,0,0,0,0,4,0,0
2062,D,Dc,Bastos,Lazio,20,5.98,6.48,4,0,0,0,0,0,0,4,0,0
2083,D,Dd;Dc,Biraschi,Genoa,22,5.89,5.89,0,0,0,0,0,0,1,2,0,0
2104,D,Dd;E,Bereszynski,Sampdoria,31,5.74,5.69,0,0,0,0,0,0,1,5,0,0
2165,D,Dc,Vitor Hugo,Fiorentina,18,5.94,6,1,0,0,0,0,0,0,4,0,0
2197,D,Dd;E,Castagne,Atalanta,19,5.92,5.92,0,0,0,0,0,0,2,4,0,0
2653,D,Ds;E,Lykogiannis,Cagliari,9,6,6.17,0,0,0,0,0,0,2,2,0,0
45,D,Dd;Dc,Ferrari A.,Verona,25,5.46,5.48,1,0,0,0,0,0,0,5,0,0
48,D,Dc,Maietta,Bologna,7,6.29,6.21,0,0,0,0,0,0,0,1,0,0
50,D,Dd;Ds;E,Mbaye,Bologna,24,5.79,5.73,1,0,0,0,0,0,0,3,1,1
54,D,Dd;Dc,Rossettini,Genoa,23,5.87,5.72,0,0,0,0,0,0,0,7,0,0
251,D,Dc,Andreolli,Cagliari,22,5.68,5.57,0,0,0,0,0,0,0,5,0,0
256,D,Ds;Dc,Juan Jesus,Roma,20,5.72,5.58,0,0,0,0,0,0,0,4,1,0
261,D,Dc,Ranocchia,Inter,7,6.14,6.43,2,0,0,0,0,0,0,4,0,1
292,D,Dd;E,Lichtsteiner,Juventus,24,5.79,5.62,0,0,0,1,0,1,2,6,0,0
295,D,Ds;E,Asamoah,Juventus,19,6.11,6,0,0,0,0,0,0,0,4,0,0
353,D,Dd;E,Abate,Milan,16,5.75,5.84,1,0,0,0,0,0,0,3,0,0
358,D,Dd;Ds;E,De Sciglio,Juventus,12,6.42,6.62,1,0,0,0,0,0,0,1,0,0
365,D,Dc,Zapata C.,Milan,11,6.09,6,0,0,0,0,0,0,0,2,0,0
390,D,Ds;E,Ghoulam,Napoli,11,6.55,7.32,2,0,0,0,0,0,3,1,0,0
516,D,Dc,Cannavaro,Sassuolo,16,5.56,5.47,0,0,0,0,0,0,0,3,0,0
521,D,Ds;Dc,Peluso,Sassuolo,31,5.73,5.69,1,0,0,0,0,0,1,10,0,0
546,D,Dd;E,Bruno Peres,Roma,16,5.75,5.72,0,0,0,0,0,0,0,1,0,0
575,D,Ds;E,Adnan,Udinese,22,5.95,5.82,0,0,0,0,0,0,1,4,0,1
615,D,Dc,Helander,Bologna,28,5.86,5.75,0,0,0,0,0,0,0,6,0,0
824,D,Dd;E,Adjapong,Sassuolo,15,5.9,5.73,0,0,0,0,0,0,1,5,1,0
1869,D,Dd;Ds;Dc,Pisacane,Cagliari,24,5.73,5.6,0,0,0,0,0,0,0,2,2,0
1898,D,Dd;Ds;E,Sampirisi,Crotone,29,5.67,5.64,0,0,0,0,0,0,0,2,0,0
1952,D,Dd;Ds;E,Zampano,Udinese,6,5.92,6.25,0,0,0,0,0,0,2,0,0,0
2006,D,Dd;E,Lirola,Sassuolo,24,5.79,5.79,0,0,0,0,0,0,1,2,0,0
2141,D,Dd;E;M,Depaoli,Chievo,19,5.79,5.68,0,0,0,0,0,0,0,4,0,0
2164,D,Dc,Milenkovic,Fiorentina,16,5.75,5.69,0,0,0,0,0,0,0,0,1,0
2279,D,Dc,Romagna,Cagliari,21,5.81,5.81,0,0,0,0,0,0,0,0,0,0
2656,D,Dc,Vukovic,Verona,15,5.63,5.87,1,0,0,0,0,0,1,1,0,0
2662,D,Ds;Dc,Tosca,Benevento,13,5.62,5.58,0,0,0,0,0,0,0,1,0,0
76,D,Dc,Romagnoli S.,Bologna,8,6,5.94,0,0,0,0,0,0,0,1,0,0
104,D,Dc,Gamberini,Chievo,23,5.76,5.72,0,0,0,0,0,0,0,2,0,0
141,D,Dd;E,Laurini,Fiorentina,21,5.81,5.74,0,0,0,0,0,0,1,5,0,0
226,D,Dd;Dc,Izzo,Genoa,16,5.94,6.06,1,0,0,0,0,0,0,2,0,0
260,D,Dd;Ds;E,Nagatomo,Inter,11,5.86,5.82,0,0,0,0,0,0,0,1,0,0
324,D,Dc,Hoedt,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0
418,D,Dc,Goldaniga,Sassuolo,13,5.92,5.88,1,0,0,0,0,0,0,3,2,0
419,D,Dc,Gonzalez G,Bologna,22,5.61,5.43,0,0,0,0,0,0,0,4,2,0
455,D,Dc,Castan,Cagliari,14,5.57,5.46,0,0,0,0,0,0,1,5,0,0
517,D,Ds;Dc,Dell'orco,Sassuolo,7,6.07,6.07,0,0,0,0,0,0,0,0,0,0
551,D,Ds;E,Molinaro,Torino,20,5.72,5.72,0,0,0,0,0,0,1,2,0,0
729,D,Dd;E,Pereira P.,Genoa,6,5.92,5.75,0,0,0,0,0,0,0,2,0,0
765,D,Dc,Ajeti,Crotone,18,5.78,5.64,0,0,0,0,0,0,1,7,0,0
1868,D,Ds;E,Murru,Sampdoria,19,5.61,5.61,0,0,0,0,0,0,2,4,0,0
2037,D,Ds;E,Miangue,Cagliari,11,5.77,5.73,0,0,0,0,0,0,1,1,1,0
2174,D,Dd;E,Venuti,Benevento,30,5.35,5.25,0,0,0,0,0,0,1,4,0,1
2176,D,Dc,Hector Moreno,Roma,4,6,6,0,0,0,0,0,0,0,0,0,0
2177,D,Dd;E,Gaspar B,Fiorentina,12,5.71,5.83,0,0,0,0,0,0,2,2,0,0
2285,D,Dd;Dc,Bani,Chievo,16,5.78,5.59,0,0,0,0,0,0,0,4,1,0
2289,D,Ds;E,Dalbert,Inter,11,5.68,5.68,0,0,0,0,0,0,0,0,0,0
2318,D,Ds;E,Rogerio,Sassuolo,11,5.68,5.5,0,0,0,0,0,0,0,4,0,0
2319,D,Dd;E,Van Der Wiel,Cagliari,4,5.5,5.5,0,0,0,0,0,0,0,0,0,0
2320,D,Dc,Andersen,Sampdoria,6,5.75,5.75,0,0,0,0,0,0,0,0,0,0
2322,D,Dd;Dc,Howedes,Juventus,3,6,6.83,1,0,0,0,0,0,0,1,0,0
2335,D,Dc,Luiz Felipe,Lazio,17,5.85,5.68,0,0,0,0,0,0,0,6,0,0
11,D,Dd;E,Conti,Milan,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0
47,D,Dc,Gastaldello,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0
137,D,Dc,Camporese,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0
